# Suggestions (221)

| ID | Title | Kind | Priority | Status | Source Task | Date Added |
* **Source task**: `t0037_null_gaba_reduction_ladder_t0022`
* **Date added**: 2026-04-24
* **Source paper**: —
* **Categories**: `direction-selectivity`, `compartmental-modeling`, `dendritic-computation`

## S-0037-06: Add preferred-direction GABA asymmetry to t0022 (cartwheel SAC offset)

* **Kind**: technique
* **Priority**: low
* **Status**: active
* **Source task**: `t0037_null_gaba_reduction_ladder_t0022`
* **Date added**: 2026-04-24
* **Source paper**: —
* **Categories**: `direction-selectivity`, `synaptic-integration`

## S-0039-01: Rerun t0039 7-diameter sweep on t0024 for active-vs-passive testbed comparison

* **Kind**: experiment
* **Priority**: medium
* **Status**: active
* **Source task**: `t0039_distal_dendrite_diameter_sweep_t0022_gaba4`
* **Date added**: 2026-04-24
* **Source paper**: —
* **Categories**: `direction-selectivity`, `compartmental-modeling`, `cable-theory`, `dendritic-computation`

## S-0039-02: Fine-grained thin-end diameter sweep D in {0.3, 0.4, 0.5, 0.6, 0.7} at GABA=4 nS on t0022

* **Kind**: experiment
* **Priority**: medium
* **Status**: active
* **Source task**: `t0039_distal_dendrite_diameter_sweep_t0022_gaba4`
* **Date added**: 2026-04-24
* **Source paper**: —
* **Categories**: `direction-selectivity`, `cable-theory`

## S-0039-03: Joint (GABA, diameter) sweep to separate passive filtering from GABA-suppressed active amplification

* **Kind**: experiment
* **Priority**: medium
* **Status**: active
* **Source task**: `t0039_distal_dendrite_diameter_sweep_t0022_gaba4`
* **Date added**: 2026-04-24
* **Source paper**: —
* **Categories**: `direction-selectivity`, `synaptic-integration`, `compartmental-modeling`

## S-0039-04: Diagnose and fix t0022's 15 Hz peak-firing cap (inherited AMPA-only drive issue)

* **Kind**: experiment
* **Priority**: medium
* **Status**: active
* **Source task**: `t0039_distal_dendrite_diameter_sweep_t0022_gaba4`
* **Date added**: 2026-04-24
* **Source paper**: —
* **Categories**: `synaptic-integration`, `compartmental-modeling`

## S-0039-05: Update t0033 optimiser headroom estimate to reflect narrow (0.06 DSI) morphology dynamic range on t0022

* **Kind**: technique
* **Priority**: medium
* **Status**: active
* **Source task**: `t0039_distal_dendrite_diameter_sweep_t0022_gaba4`
* **Date added**: 2026-04-24
* **Source paper**: —
* **Categories**: `direction-selectivity`, `voltage-gated-channels`

## S-0039-06: Introduce per-trial spike-count distribution metric to distinguish failures from timing shifts

* **Kind**: evaluation
* **Priority**: low
* **Status**: active
* **Source task**: `t0039_distal_dendrite_diameter_sweep_t0022_gaba4`
* **Date added**: 2026-04-24
* **Source paper**: —
* **Categories**: `compartmental-modeling`

## S-0041-01: Impedance-loading-corrected electrotonic-length collapse re-test

* **Kind**: evaluation
* **Priority**: medium
* **Status**: active
* **Source task**: `t0041_electrotonic_length_collapse_t0034_t0035`
* **Date added**: 2026-04-24
* **Source paper**: —
* **Categories**: `cable-theory`, `compartmental-modeling`

## S-0041-02: Denser 2-D sweep of L x d to map DSI response surface on t0024

* **Kind**: experiment
* **Priority**: medium
* **Status**: active
* **Source task**: `t0041_electrotonic_length_collapse_t0034_t0035`
* **Date added**: 2026-04-24
* **Source paper**: —
* **Categories**: `compartmental-modeling`, `direction-selectivity`

## S-0041-03: Correct t0033 answer asset: confirm 2-D morphology parameterisation

* **Kind**: evaluation
* **Priority**: medium
* **Status**: active
* **Source task**: `t0041_electrotonic_length_collapse_t0034_t0035`
* **Date added**: 2026-04-24
* **Source paper**: —
* **Categories**: `compartmental-modeling`

## S-0041-04: Per-section L/lambda rather than mean-based for collapse tests

* **Kind**: technique
* **Priority**: low
* **Status**: active
* **Source task**: `t0041_electrotonic_length_collapse_t0034_t0035`
* **Date added**: 2026-04-24
* **Source paper**: —
* **Categories**: `cable-theory`, `compartmental-modeling`

## S-0046-01: Re-run t0046 figure sweeps at paper-N (12-19 trials per condition, full 8-direction sweep)

* **Kind**: experiment
* **Priority**: medium
* **Status**: active
* **Source task**: `t0046_reproduce_poleg_polsky_2016_exact`
* **Date added**: 2026-04-24
* **Source paper**: `10.1016_j.neuron.2016.02.013`
* **Categories**: `direction-selectivity`, `compartmental-modeling`, `retinal-ganglion-cell`, `synaptic-integration`

## S-0046-02: Root-cause the 282-vs-177 synapse-count discrepancy in ModelDB 189347 vs Poleg-Polsky 2016 paper text

* **Kind**: experiment
* **Priority**: medium
* **Status**: active
* **Source task**: `t0046_reproduce_poleg_polsky_2016_exact`
* **Date added**: 2026-04-24
* **Source paper**: `10.1016_j.neuron.2016.02.013`
* **Categories**: `compartmental-modeling`, `synaptic-integration`, `retinal-ganglion-cell`

## S-0046-03: Add an iMK801 analogue MOD modification (selective dendritic NMDAR block) to enable Fig 8 AP5 reproduction

* **Kind**: library
* **Priority**: medium
* **Status**: active
* **Source task**: `t0046_reproduce_poleg_polsky_2016_exact`
* **Date added**: 2026-04-24
* **Source paper**: `10.1016_j.neuron.2016.02.013`
* **Categories**: `synaptic-integration`, `dendritic-computation`, `compartmental-modeling`, `voltage-gated-channels`

## S-0046-04: Decide the fate of t0042/t0043/t0044: rewrite motivation or cancel based on t0046 findings

* **Kind**: evaluation
* **Priority**: medium
* **Status**: active
* **Source task**: `t0046_reproduce_poleg_polsky_2016_exact`
* **Date added**: 2026-04-24
* **Source paper**: —
* **Categories**: `compartmental-modeling`, `direction-selectivity`

## S-0046-05: Manually fetch and attach the Poleg-Polsky 2016 supplementary PDF (NIHMS766337, PMC4795984)

* **Kind**: dataset
* **Priority**: medium
* **Status**: active
* **Source task**: `t0046_reproduce_poleg_polsky_2016_exact`
* **Date added**: 2026-04-24
* **Source paper**: `10.1016_j.neuron.2016.02.013`
* **Categories**: `compartmental-modeling`, `retinal-ganglion-cell`

## S-0046-06: Backport t0046's GUI-free `dsgc_model_exact.hoc` driver as a reusable library used by t0008/t0020/t0022 successors

* **Kind**: library
* **Priority**: low
* **Status**: active
* **Source task**: `t0046_reproduce_poleg_polsky_2016_exact`
* **Date added**: 2026-04-24
* **Source paper**: —
* **Categories**: `compartmental-modeling`, `retinal-ganglion-cell`

## S-0047-03: Redefine the ROC AUC negative class (off-direction or jitter-isolated trials) so the metric does not saturate at 1.000

* **Kind**: evaluation
* **Priority**: medium
* **Status**: active
* **Source task**: `t0047_validate_pp16_fig3_cond_noise`
* **Date added**: 2026-04-25
* **Source paper**: `10.1016_j.neuron.2016.02.013`
* **Categories**: `direction-selectivity`, `compartmental-modeling`

## S-0047-04: Package per-synapse conductance recorder and qualitative-shape verdict helpers as a reusable library

* **Kind**: library
* **Priority**: low
* **Status**: active
* **Source task**: `t0047_validate_pp16_fig3_cond_noise`
* **Date added**: 2026-04-25
* **Source paper**: —
* **Categories**: `compartmental-modeling`, `synaptic-integration`, `retinal-ganglion-cell`

## S-0048-01: GABA conductance scan at Voff_bipNMDA=1 to close the residual DSI gap to paper's 0.30 line

* **Kind**: experiment
* **Priority**: medium
* **Status**: active
* **Source task**: `t0048_voff_nmda1_dsi_test`
* **Date added**: 2026-04-25
* **Source paper**: `10.1016_j.neuron.2016.02.013`
* **Categories**: `direction-selectivity`, `synaptic-integration`, `compartmental-modeling`

## S-0048-02: Adopt exptype=2 (Voff_bipNMDA=1) as the canonical DSGC control for downstream tasks via correction overlay

* **Kind**: technique
* **Priority**: medium
* **Status**: active
* **Source task**: `t0048_voff_nmda1_dsi_test`
* **Date added**: 2026-04-25
* **Source paper**: `10.1016_j.neuron.2016.02.013`
* **Categories**: `direction-selectivity`, `compartmental-modeling`

## S-0048-03: AMPA conductance scan at Voff_bipNMDA=1 as a secondary check on the residual DSI gap

* **Kind**: experiment
* **Priority**: medium
* **Status**: active
* **Source task**: `t0048_voff_nmda1_dsi_test`
* **Date added**: 2026-04-25
* **Source paper**: `10.1016_j.neuron.2016.02.013`
* **Categories**: `direction-selectivity`, `synaptic-integration`

## S-0048-04: Higher-N (12-19 trials) rerun of t0048's Voff_bipNMDA=1 gNMDA sweep to tighten H2 verdict bands

* **Kind**: experiment
* **Priority**: medium
* **Status**: active
* **Source task**: `t0048_voff_nmda1_dsi_test`
* **Date added**: 2026-04-25
* **Source paper**: `10.1016_j.neuron.2016.02.013`
* **Categories**: `direction-selectivity`

## S-0048-05: Re-run t0047's noise (flickerVAR) sweep at Voff_bipNMDA=1 to test noise-DSI behavior under voltage-independent NMDA

* **Kind**: experiment
* **Priority**: low
* **Status**: active
* **Source task**: `t0048_voff_nmda1_dsi_test`
* **Date added**: 2026-04-25
* **Source paper**: `10.1016_j.neuron.2016.02.013`
* **Categories**: `direction-selectivity`, `synaptic-integration`

## S-0049-02: GABA conductance scan under SEClamp toward paper PD 12.5 / ND 30 nS at fixed gNMDA = 0.5 nS

* **Kind**: experiment
* **Priority**: medium
* **Status**: active
* **Source task**: `t0049_seclamp_cond_remeasure`
* **Date added**: 2026-04-25
* **Source paper**: `10.1016_j.neuron.2016.02.013`
* **Categories**: `synaptic-integration`, `direction-selectivity`, `patch-clamp`

## S-0049-03: Repeat SEClamp Fig 3A-E re-measurement at exptype=2 (Voff_bipNMDA=1) for canonical-control baseline

* **Kind**: experiment
* **Priority**: medium
* **Status**: active
* **Source task**: `t0049_seclamp_cond_remeasure`
* **Date added**: 2026-04-25
* **Source paper**: `10.1016_j.neuron.2016.02.013`
* **Categories**: `compartmental-modeling`, `patch-clamp`, `direction-selectivity`

## S-0049-04: SEClamp Fig 3A-E re-measurement across multiple V_clamp levels (-85, -65, -45 mV) to vary GABA driving force

* **Kind**: experiment
* **Priority**: medium
* **Status**: active
* **Source task**: `t0049_seclamp_cond_remeasure`
* **Date added**: 2026-04-25
* **Source paper**: `10.1016_j.neuron.2016.02.013`
* **Categories**: `patch-clamp`, `synaptic-integration`, `compartmental-modeling`

## S-0049-05: SEClamp Fig 3A-E re-measurement at intermediate dendritic locations to test cable-filtering vs spatial-distribution

* **Kind**: experiment
* **Priority**: low
* **Status**: active
* **Source task**: `t0049_seclamp_cond_remeasure`
* **Date added**: 2026-04-25
* **Source paper**: `10.1016_j.neuron.2016.02.013`
* **Categories**: `cable-theory`, `dendritic-computation`, `patch-clamp`

## S-0050-01: Re-implement placeBIP() to spatially gate gabaMOD by per-synapse locx

* **Kind**: technique
* **Priority**: medium
* **Status**: active
* **Source task**: `t0050_audit_syn_distribution`
* **Date added**: 2026-04-25
* **Source paper**: `10.1016_j.neuron.2016.02.013`
* **Categories**: `synaptic-integration`, `direction-selectivity`, `compartmental-modeling`, `retinal-ganglion-cell`

## S-0050-02: Re-distribute SACinhib synapses asymmetrically across PD-side and ND-side dendrites in RGCmodel.hoc

* **Kind**: technique
* **Priority**: medium
* **Status**: active
* **Source task**: `t0050_audit_syn_distribution`
* **Date added**: 2026-04-25
* **Source paper**: `10.1016_j.neuron.2016.02.013`
* **Categories**: `synaptic-integration`, `direction-selectivity`, `compartmental-modeling`, `retinal-ganglion-cell`

## S-0050-03: Add a path-distance helper to t0046's modeldb_189347_dsgc_exact library using the two-segment h.distance form

* **Kind**: library
* **Priority**: medium
* **Status**: active
* **Source task**: `t0050_audit_syn_distribution`
* **Date added**: 2026-04-25
* **Source paper**: —
* **Categories**: `compartmental-modeling`, `cable-theory`

## S-0050-04: Refine spatial audit with dendritic-branch identity classification (proximal-PD / proximal-ND / distal)

* **Kind**: evaluation
* **Priority**: low
* **Status**: active
* **Source task**: `t0050_audit_syn_distribution`
* **Date added**: 2026-04-25
* **Source paper**: —
* **Categories**: `compartmental-modeling`, `dendritic-computation`, `retinal-ganglion-cell`

## S-0052-04: Cross-comparison task: t0052 (scalar gabaMOD) vs t0053 (spatial PD/ND-asymmetric inhibition) once t0053 finishes

* **Kind**: evaluation
* **Priority**: medium
* **Status**: active
* **Source task**: `t0052_minimal_dsgc_scalar_gaba`
* **Date added**: 2026-04-27
* **Source paper**: —
* **Categories**: `direction-selectivity`, `compartmental-modeling`, `synaptic-integration`, `retinal-ganglion-cell`

## S-0052-05: Driving-force-corrected gabaMOD: calibrate conductance ratio to target somatic-voltage IPSP modulation depth

* **Kind**: library
* **Priority**: medium
* **Status**: active
* **Source task**: `t0052_minimal_dsgc_scalar_gaba`
* **Date added**: 2026-04-27
* **Source paper**: —
* **Categories**: `direction-selectivity`, `synaptic-integration`, `compartmental-modeling`

## S-0052-06: Correction: replace t0051 brainstorm Park2014 DSI band 0.40-0.60 with paper-verified 0.65 / 0.73

* **Kind**: evaluation
* **Priority**: medium
* **Status**: active
* **Source task**: `t0052_minimal_dsgc_scalar_gaba`
* **Date added**: 2026-04-27
* **Source paper**: —
* **Categories**: `direction-selectivity`, `retinal-ganglion-cell`

## S-0053-02: Stricter centripetal-gating threshold sweep (cos < -0.5, -0.7) to halve active-fraction on t0053

* **Kind**: experiment
* **Priority**: medium
* **Status**: active
* **Source task**: `t0053_minimal_dsgc_spatial_gaba`
* **Date added**: 2026-04-27
* **Source paper**: —
* **Categories**: `direction-selectivity`, `synaptic-integration`, `compartmental-modeling`

## S-0053-03: Conductance-matched t0052 vs t0053 comparison at fixed mean GABA mass per trial

* **Kind**: evaluation
* **Priority**: medium
* **Status**: active
* **Source task**: `t0053_minimal_dsgc_spatial_gaba`
* **Date added**: 2026-04-27
* **Source paper**: —
* **Categories**: `direction-selectivity`, `synaptic-integration`, `compartmental-modeling`, `retinal-ganglion-cell`

## S-0053-04: Narrow-bar stimulus sweep (50, 100, 150 um) on minimal DSGC to break the synchronous-firing regime

* **Kind**: experiment
* **Priority**: medium
* **Status**: active
* **Source task**: `t0053_minimal_dsgc_spatial_gaba`
* **Date added**: 2026-04-27
* **Source paper**: —
* **Categories**: `direction-selectivity`, `compartmental-modeling`, `retinal-ganglion-cell`

## S-0053-05: Hybrid spatial-gating + amplitude-scaling inhibition mechanism on minimal DSGC

* **Kind**: technique
* **Priority**: medium
* **Status**: active
* **Source task**: `t0053_minimal_dsgc_spatial_gaba`
* **Date added**: 2026-04-27
* **Source paper**: `10.1016_j.celrep.2025.116833`
* **Categories**: `direction-selectivity`, `synaptic-integration`, `compartmental-modeling`, `retinal-ganglion-cell`

## S-0053-06: Two-point driving-force saturation calibration library from t0052 + t0053 IPSP data

* **Kind**: library
* **Priority**: medium
* **Status**: active
* **Source task**: `t0053_minimal_dsgc_spatial_gaba`
* **Date added**: 2026-04-27
* **Source paper**: —
* **Categories**: `synaptic-integration`, `compartmental-modeling`, `cable-theory`

## S-0054-03: Replace 1/e-crossing EPSP-decay metric with an exponential fit and lengthen the post-stimulus window

* **Kind**: technique
* **Priority**: medium
* **Status**: active
* **Source task**: `t0054_minimal_dsgc_ampa_nmda_scalar_gaba`
* **Date added**: 2026-04-28
* **Source paper**: —
* **Categories**: `synaptic-integration`, `cable-theory`

## S-0054-04: Promote the t0052<->t0054 gNMDA=0 regression gate into a reusable cross-task baseline-equivalence verificator

* **Kind**: evaluation
* **Priority**: low
* **Status**: active
* **Source task**: `t0054_minimal_dsgc_ampa_nmda_scalar_gaba`
* **Date added**: 2026-04-28
* **Source paper**: —
* **Categories**: `compartmental-modeling`

## S-0054-05: NMDA decay-time tau2 sweep at fixed gNMDA on t0054 to disentangle conductance amplitude from kinetic time constant

* **Kind**: experiment
* **Priority**: medium
* **Status**: active
* **Source task**: `t0054_minimal_dsgc_ampa_nmda_scalar_gaba`
* **Date added**: 2026-04-28
* **Source paper**: `10.1016_j.neuron.2016.02.013`
* **Categories**: `synaptic-integration`, `compartmental-modeling`, `direction-selectivity`

## S-0054-06: Per-trial ProcessPool parallelisation for the minimal-DSGC sweep runner (t0052/t0053/t0054)

* **Kind**: library
* **Priority**: medium
* **Status**: active
* **Source task**: `t0054_minimal_dsgc_ampa_nmda_scalar_gaba`
* **Date added**: 2026-04-28
* **Source paper**: —
* **Categories**: `compartmental-modeling`

## S-0055-04: Analytic Mg-block-vs-gabaMOD operating-point map: predict the gAMPA/gGABA ratio that opens the unblock window

* **Kind**: technique
* **Priority**: medium
* **Status**: active
* **Source task**: `t0055_nmda_mg_block_dsi_recovery`
* **Date added**: 2026-04-28
* **Source paper**: —
* **Categories**: `cable-theory`, `synaptic-integration`, `compartmental-modeling`, `direction-selectivity`

## S-0055-05: Voff_NMDA = 1 ablation on t0055 architecture as a controlled regression vs voltage-dependent (Voff = 0) Mg-block

* **Kind**: experiment
* **Priority**: medium
* **Status**: active
* **Source task**: `t0055_nmda_mg_block_dsi_recovery`
* **Date added**: 2026-04-28
* **Source paper**: —
* **Categories**: `direction-selectivity`, `compartmental-modeling`, `synaptic-integration`

## S-0055-06: Multi-seed placement variability sweep on t0055 Mg-block architecture (10 seeds at gNMDA = 0.5)

* **Kind**: experiment
* **Priority**: low
* **Status**: active
* **Source task**: `t0055_nmda_mg_block_dsi_recovery`
* **Date added**: 2026-04-28
* **Source paper**: —
* **Categories**: `direction-selectivity`, `compartmental-modeling`, `synaptic-integration`

## S-0055-07: Add NMDA_MgBlock voltage-clamp sanity test as a reusable verificator across all NMDA-bearing DSGC tasks

* **Kind**: library
* **Priority**: low
* **Status**: active
* **Source task**: `t0055_nmda_mg_block_dsi_recovery`
* **Date added**: 2026-04-28
* **Source paper**: —
* **Categories**: `compartmental-modeling`, `voltage-gated-channels`

## S-0057-03: Hybrid tonic + transient GABA envelope on minimal DSGC to model multi-event SAC release

* **Kind**: experiment
* **Priority**: medium
* **Status**: active
* **Source task**: `t0057_tonic_gaba_sweep_t0053`
* **Date added**: 2026-04-28
* **Source paper**: —
* **Categories**: `direction-selectivity`, `synaptic-integration`, `compartmental-modeling`, `retinal-ganglion-cell`

## S-0057-05: Sustained-envelope gabaMOD on t0052 minimal scalar architecture (tonic-mechanism back-port)

* **Kind**: experiment
* **Priority**: medium
* **Status**: active
* **Source task**: `t0057_tonic_gaba_sweep_t0053`
* **Date added**: 2026-04-28
* **Source paper**: —
* **Categories**: `direction-selectivity`, `synaptic-integration`, `compartmental-modeling`, `retinal-ganglion-cell`

## S-0059-04: Synaptic noise (NetStim jitter + AR(2) correlated release) on t0059 substrate for trial-to-trial DSI characterisation

* **Kind**: experiment
* **Priority**: medium
* **Status**: active
* **Source task**: `t0059_bar_locked_gaba_ampa_sweep_t0057`
* **Date added**: 2026-04-29
* **Source paper**: `10.1016_j.celrep.2025.116833`
* **Categories**: `direction-selectivity`, `synaptic-integration`, `compartmental-modeling`, `retinal-ganglion-cell`

## S-0059-05: Stricter AMPA escape range (gAMPA in {5, 7, 10} nS) and sub-0.1 nS bar-locked GABA on t0059 substrate

* **Kind**: experiment
* **Priority**: medium
* **Status**: active
* **Source task**: `t0059_bar_locked_gaba_ampa_sweep_t0057`
* **Date added**: 2026-04-29
* **Source paper**: —
* **Categories**: `direction-selectivity`, `synaptic-integration`, `compartmental-modeling`

## S-0059-06: Bar-locked window-length sweep (window_ms in {100, 200, 300, 500}) on t0059 substrate

* **Kind**: experiment
* **Priority**: medium
* **Status**: active
* **Source task**: `t0059_bar_locked_gaba_ampa_sweep_t0057`
* **Date added**: 2026-04-29
* **Source paper**: `10.1016_j.neuron.2016.02.013`
* **Categories**: `direction-selectivity`, `synaptic-integration`, `compartmental-modeling`, `retinal-ganglion-cell`

## S-0065-03: Resolve inhibitory conductance time-course via SEClamp on the deposited cell

* **Kind**: experiment
* **Priority**: medium
* **Status**: active
* **Source task**: `t0065_t0020_epsp_ipsp_vm_protocol`
* **Date added**: 2026-04-30
* **Source paper**: —
* **Categories**: `patch-clamp`, `synaptic-integration`, `direction-selectivity`

## S-0065-04: Multi-seed average of the t0065 protocol to add error bars on FULL spike counts

* **Kind**: experiment
* **Priority**: low
* **Status**: active
* **Source task**: `t0065_t0020_epsp_ipsp_vm_protocol`
* **Date added**: 2026-04-30
* **Source paper**: —
* **Categories**: `direction-selectivity`, `compartmental-modeling`

## S-0065-05: Eight-direction EPSP/IPSP/FULL tuning curve on the deposited cell

* **Kind**: experiment
* **Priority**: low
* **Status**: active
* **Source task**: `t0065_t0020_epsp_ipsp_vm_protocol`
* **Date added**: 2026-04-30
* **Source paper**: —
* **Categories**: `direction-selectivity`, `compartmental-modeling`, `synaptic-integration`

## S-0066-01: Audit project DSGC family for systemic e_GABA = v_rest design choice

* **Kind**: evaluation
* **Priority**: medium
* **Status**: active
* **Source task**: `t0066_t0024_epsp_ipsp_vm_protocol`
* **Date added**: 2026-04-30
* **Source paper**: —
* **Categories**: `compartmental-modeling`, `synaptic-integration`

## S-0066-03: SEClamp inhibitory conductance measurement on de Rosenroll cell

* **Kind**: experiment
* **Priority**: medium
* **Status**: active
* **Source task**: `t0066_t0024_epsp_ipsp_vm_protocol`
* **Date added**: 2026-04-30
* **Source paper**: —
* **Categories**: `patch-clamp`, `synaptic-integration`, `direction-selectivity`

## S-0066-04: Sensitivity sweep: re-run t0066 with paper-text e_LEAK = -70 mV

* **Kind**: experiment
* **Priority**: low
* **Status**: active
* **Source task**: `t0066_t0024_epsp_ipsp_vm_protocol`
* **Date added**: 2026-04-30
* **Source paper**: —
* **Categories**: `compartmental-modeling`, `direction-selectivity`, `synaptic-integration`

## S-0066-05: 12-angle EPSP/IPSP/FULL tuning curve on de Rosenroll cell

* **Kind**: experiment
* **Priority**: low
* **Status**: active
* **Source task**: `t0066_t0024_epsp_ipsp_vm_protocol`
* **Date added**: 2026-04-30
* **Source paper**: —
* **Categories**: `direction-selectivity`, `compartmental-modeling`, `synaptic-integration`

## S-0067-01: Find the NaP density at which DSI crosses zero

* **Kind**: experiment
* **Priority**: high
* **Status**: active
* **Source task**: `t0067_t0065_soma_channel_addition_sweep`
* **Date added**: 2026-05-01
* **Source paper**: —
* **Categories**: `voltage-gated-channels`, `direction-selectivity`, `compartmental-modeling`

## S-0067-04: Replace simplified MOD kinetics with ModelDB-sourced canonical implementations

* **Kind**: experiment
* **Priority**: medium
* **Status**: active
* **Source task**: `t0067_t0065_soma_channel_addition_sweep`
* **Date added**: 2026-05-01
* **Source paper**: —
* **Categories**: `voltage-gated-channels`, `compartmental-modeling`

## S-0067-05: Investigate biological NaP overexpression as a directional-selectivity disorder model

* **Kind**: evaluation
* **Priority**: low
* **Status**: active
* **Source task**: `t0067_t0065_soma_channel_addition_sweep`
* **Date added**: 2026-05-01
* **Source paper**: —
* **Categories**: `voltage-gated-channels`, `direction-selectivity`, `retinal-ganglion-cell`

## S-0068-03: Synaptic re-tuning: scale s2ggaba up proportionally with Nav1.6 density

* **Kind**: experiment
* **Priority**: medium
* **Status**: active
* **Source task**: `t0068_t0067_nav16_kv3_coexpression_rescue`
* **Date added**: 2026-05-01
* **Source paper**: —
* **Categories**: `direction-selectivity`, `synaptic-integration`, `compartmental-modeling`

## S-0069-05: Investigate whether the t0069 NaP_high AIS effect (DSI = 0.22) is robust to AIS geometry

* **Kind**: experiment
* **Priority**: low
* **Status**: active
* **Source task**: `t0069_t0067_ais_localised_channel_sweep`
* **Date added**: 2026-05-01
* **Source paper**: —
* **Categories**: `voltage-gated-channels`, `direction-selectivity`, `compartmental-modeling`

## S-0070-01: Harmonise PD/ND encoding across Bed A and Bed B so cross-bed sweep results are directly comparable

* **Kind**: experiment
* **Priority**: high
* **Status**: active
* **Source task**: `t0070_writeup_two_model_beds`
* **Date added**: 2026-05-01
* **Source paper**: —
* **Categories**: `direction-selectivity`, `compartmental-modeling`, `synaptic-integration`

## S-0070-02: Build a unified model-bed-runner library exposing Bed A and Bed B behind one Python API

* **Kind**: library
* **Priority**: medium
* **Status**: active
* **Source task**: `t0070_writeup_two_model_beds`
* **Date added**: 2026-05-01
* **Source paper**: —
* **Categories**: `compartmental-modeling`, `direction-selectivity`

## S-0070-03: Re-enable Bed A L-type and T-type Ca currents and quantify the effect on tuning curves and DSI

* **Kind**: experiment
* **Priority**: medium
* **Status**: active
* **Source task**: `t0070_writeup_two_model_beds`
* **Date added**: 2026-05-01
* **Source paper**: —
* **Categories**: `voltage-gated-channels`, `compartmental-modeling`, `direction-selectivity`

## S-0070-04: Wire Exp2NMDA into Bed B's tuning-curve and EPSP/IPSP/FULL drivers and re-run t0066

* **Kind**: experiment
* **Priority**: medium
* **Status**: active
* **Source task**: `t0070_writeup_two_model_beds`
* **Date added**: 2026-05-01
* **Source paper**: —
* **Categories**: `synaptic-integration`, `compartmental-modeling`, `direction-selectivity`

## S-0070-05: Disambiguate the silently-overloaded HHst mechanism name across the two libraries via SUFFIX rename

* **Kind**: library
* **Priority**: medium
* **Status**: active
* **Source task**: `t0070_writeup_two_model_beds`
* **Date added**: 2026-05-01
* **Source paper**: —
* **Categories**: `compartmental-modeling`, `voltage-gated-channels`

## S-0071-01: Promote the Typst markdown-to-PDF pipeline into a reusable project library `arf_typst_writeup`

* **Kind**: library
* **Priority**: medium
* **Status**: active
* **Source task**: `t0071_t0070_synaptic_eqs_pdf`
* **Date added**: 2026-05-01
* **Source paper**: —
* **Categories**: —

## S-0071-02: Extend corrections spec v4 with `target_kind: result_document` to track result-document supersedings

* **Kind**: library
* **Priority**: medium
* **Status**: active
* **Source task**: `t0071_t0070_synaptic_eqs_pdf`
* **Date added**: 2026-05-01
* **Source paper**: —
* **Categories**: —

## S-0071-03: Quantify Bed A vs Bed B `celsius` and `v_init` divergence revealed by the side-by-side equation table

* **Kind**: experiment
* **Priority**: medium
* **Status**: active
* **Source task**: `t0071_t0070_synaptic_eqs_pdf`
* **Date added**: 2026-05-01
* **Source paper**: —
* **Categories**: `compartmental-modeling`, `voltage-gated-channels`, `direction-selectivity`

## S-0071-04: Add `verify_results_equations.py` to round-trip every `$$...$$` block through Typst

* **Kind**: library
* **Priority**: low
* **Status**: active
* **Source task**: `t0071_t0070_synaptic_eqs_pdf`
* **Date added**: 2026-05-01
* **Source paper**: —
* **Categories**: —

## S-0072-01: Quantify Bed A NMDA ND-suppression as a function of joint (gabaMOD, Mg2+) on the t0072 substrate

* **Kind**: experiment
* **Priority**: medium
* **Status**: active
* **Source task**: `t0072_synaptic_traces_pd_nd`
* **Date added**: 2026-05-01
* **Source paper**: —
* **Categories**: `voltage-gated-channels`, `synaptic-integration`, `direction-selectivity`

## S-0072-02: Multi-trial t0072 extension to decompose SD bands into across-trial vs across-synapse variance

* **Kind**: experiment
* **Priority**: medium
* **Status**: active
* **Source task**: `t0072_synaptic_traces_pd_nd`
* **Date added**: 2026-05-01
* **Source paper**: —
* **Categories**: `synaptic-integration`, `direction-selectivity`, `compartmental-modeling`

## S-0072-03: Spatial hot-spot analysis of Bed B GABA Bernoulli release vs bar-arrival projection

* **Kind**: experiment
* **Priority**: medium
* **Status**: active
* **Source task**: `t0072_synaptic_traces_pd_nd`
* **Date added**: 2026-05-01
* **Source paper**: —
* **Categories**: `synaptic-integration`, `direction-selectivity`, `dendritic-computation`

## S-0072-04: Promote t0072's cross-bed per-synapse (g, v_local) recorder + post-hoc current pipeline into a library

* **Kind**: library
* **Priority**: medium
* **Status**: active
* **Source task**: `t0072_synaptic_traces_pd_nd`
* **Date added**: 2026-05-01
* **Source paper**: —
* **Categories**: `compartmental-modeling`, `synaptic-integration`

## S-0074-01: Plot polar tuning curves to distinguish SK_high narrowing from flat-top clipping

* **Kind**: evaluation
* **Priority**: high
* **Status**: active
* **Source task**: `t0074_channel_tuning_width_bed_a`
* **Date added**: 2026-05-02
* **Source paper**: —
* **Categories**: `voltage-gated-channels`, `direction-selectivity`, `compartmental-modeling`

## S-0074-02: Verify NaR broadening hypothesis: ND-lobe firing rescue at sub-threshold angles

* **Kind**: evaluation
* **Priority**: high
* **Status**: active
* **Source task**: `t0074_channel_tuning_width_bed_a`
* **Date added**: 2026-05-02
